daxing_stationId,daxing_utc_time,daxing_PM2.5,daxing_PM10,daxing_NO2,daxing_CO,daxing_O3,daxing_SO2,daxing_temperature,daxing_pressure,daxing_humidity,daxing_wind_direction,daxing_wind_speed,fangshan_stationId,fangshan_utc_time,fangshan_PM2.5,fangshan_PM10,fangshan_NO2,fangshan_CO,fangshan_O3,fangshan_SO2,fangshan_temperature,fangshan_pressure,fangshan_humidity,fangshan_wind_direction,fangshan_wind_speed,huairou_stationId,huairou_utc_time,huairou_PM2.5,huairou_PM10,huairou_NO2,huairou_CO,huairou_O3,huairou_SO2,huairou_temperature,huairou_pressure,huairou_humidity,huairou_wind_direction,huairou_wind_speed,mentougou_stationId,mentougou_utc_time,mentougou_PM2.5,mentougou_PM10,mentougou_NO2,mentougou_CO,mentougou_O3,mentougou_SO2,mentougou_temperature,mentougou_pressure,mentougou_humidity,mentougou_wind_direction,mentougou_wind_speed,miyun_stationId,miyun_utc_time,miyun_PM2.5,miyun_PM10,miyun_NO2,miyun_CO,miyun_O3,miyun_SO2,miyun_temperature,miyun_pressure,miyun_humidity,miyun_wind_direction,miyun_wind_speed,pingchang_stationId,pingchang_utc_time,pingchang_PM2.5,pingchang_PM10,pingchang_NO2,pingchang_CO,pingchang_O3,pingchang_SO2,pingchang_temperature,pingchang_pressure,pingchang_humidity,pingchang_wind_direction,pingchang_wind_speed,pinggu_stationId,pinggu_utc_time,pinggu_PM2.5,pinggu_PM10,pinggu_NO2,pinggu_CO,pinggu_O3,pinggu_SO2,pinggu_temperature,pinggu_pressure,pinggu_humidity,pinggu_wind_direction,pinggu_wind_speed,shunyi_stationId,shunyi_utc_time,shunyi_PM2.5,shunyi_PM10,shunyi_NO2,shunyi_CO,shunyi_O3,shunyi_SO2,shunyi_temperature,shunyi_pressure,shunyi_humidity,shunyi_wind_direction,shunyi_wind_speed,tongzhou_stationId,tongzhou_utc_time,tongzhou_PM2.5,tongzhou_PM10,tongzhou_NO2,tongzhou_CO,tongzhou_O3,tongzhou_SO2,tongzhou_temperature,tongzhou_pressure,tongzhou_humidity,tongzhou_wind_direction,tongzhou_wind_speed
daxing,2017-02-04 07:00:00,377.0,396.0,97.0,3.7,56.0,80.0,7.7,1011.2,38.0,221.0,1.5,fangshan,2017-02-04 07:00:00,386.0,,96.0,3.7,78.0,83.0,7.2,1009.9,33.0,204.0,2.0,huairou,2017-02-04 07:00:00,246.0,270.0,49.0,2.3,113.0,45.0,8.4,1006.0,27.0,197.0,1.5,mentougou,2017-02-04 07:00:00,342.0,,72.0,2.8,109.0,64.0,7.7,1005.3,29.0,194.0,2.5,miyun,2017-02-04 07:00:00,239.0,270.0,43.0,2.1,118.0,47.0,8.8,1006.5,27.0,260.0,0.9,pingchang,2017-02-04 07:00:00,136.0,,62.0,1.8,62.0,35.0,10.7,1005.9,25.0,297.0,5.4,pinggu,2017-02-04 07:00:00,405.0,,54.0,2.9,107.0,59.0,7.9,1011.6,36.0,239.0,2.2,shunyi,2017-02-04 07:00:00,294.0,,84.0,2.8,96.0,60.0,8.6,1011.9,29.0,195.0,1.1,tongzhou,2017-02-04 07:00:00,338.0,,86.0,0.3,88.0,61.0,7.8,1013.2,34.0,220.0,1.9
daxing,2017-02-04 08:00:00,380.0,401.0,87.0,3.5,67.0,76.0,7.3,1011.0,40.0,226.0,1.7,fangshan,2017-02-04 08:00:00,389.0,,90.0,3.6,88.0,79.0,7.0,1009.8,32.0,256.0,2.4,huairou,2017-02-04 08:00:00,247.0,272.0,53.0,2.3,119.0,46.0,8.4,1006.0,28.0,237.0,1.1,mentougou,2017-02-04 08:00:00,356.0,,87.0,0.3,103.0,66.0,7.4,1005.2,29.0,196.0,2.5,miyun,2017-02-04 08:00:00,218.0,272.0,45.0,1.9,115.0,41.0,8.6,1006.4,27.0,143.0,0.5,pingchang,2017-02-04 08:00:00,35.0,,36.0,0.8,66.0,11.0,10.6,1005.9,25.0,288.0,3.8,pinggu,2017-02-04 08:00:00,363.0,,53.0,2.8,116.0,58.0,8.3,1011.4,31.0,225.0,1.2,shunyi,2017-02-04 08:00:00,296.0,,112.0,0.3,75.0,62.0,9.0,1011.7,29.0,214.0,1.2,tongzhou,2017-02-04 08:00:00,340.0,344.0,112.0,3.2,63.0,58.0,7.6,1013.0,39.0,212.0,2.3
daxing,2017-02-04 09:00:00,392.0,427.0,82.0,3.4,73.0,75.0,6.2,1011.7,43.0,249.0,1.7,fangshan,2017-02-04 09:00:00,395.0,426.0,118.0,3.9,63.0,77.0,6.0,1010.5,35.0,255.0,1.9,huairou,2017-02-04 09:00:00,250.0,277.0,67.0,2.5,102.0,49.0,7.3,1006.4,30.0,283.0,0.7,mentougou,2017-02-04 09:00:00,384.0,,107.0,3.1,85.0,65.0,6.4,1005.9,33.0,152.0,1.9,miyun,2017-02-04 09:00:00,216.0,240.0,52.0,0.2,107.0,43.0,7.2,1006.9,29.0,280.0,1.6,pingchang,2017-02-04 09:00:00,30.0,39.0,40.0,0.8,56.0,14.0,9.3,1006.9,28.0,289.0,4.7,pinggu,2017-02-04 09:00:00,325.0,,53.0,2.6,114.0,50.0,6.7,1011.8,33.0,249.0,1.0,shunyi,2017-02-04 09:00:00,297.0,,100.0,3.1,77.0,60.0,7.6,1012.2,33.0,108.0,1.1,tongzhou,2017-02-04 09:00:00,394.0,,124.0,3.4,46.0,60.0,6.5,1013.4,41.0,206.0,1.3
daxing,2017-02-04 10:00:00,399.0,432.0,92.0,3.6,54.0,68.0,4.5,1012.5,48.0,259.0,2.0,fangshan,2017-02-04 10:00:00,452.0,518.0,156.0,4.5,22.0,86.0,3.7,1011.5,42.0,230.0,0.4,huairou,2017-02-04 10:00:00,270.0,319.0,93.0,2.9,64.0,54.0,4.0,1007.5,38.0,313.0,1.5,mentougou,2017-02-04 10:00:00,53.0,,21.0,0.3,88.0,6.0,6.0,1006.8,33.0,252.0,2.3,miyun,2017-02-04 10:00:00,256.0,284.0,66.0,2.4,87.0,45.0,3.2,1008.0,37.0,323.0,0.4,pingchang,2017-02-04 10:00:00,23.0,25.0,43.0,0.8,49.0,14.0,7.3,1008.1,31.0,313.0,2.3,pinggu,2017-02-04 10:00:00,315.0,,70.0,2.7,92.0,48.0,2.1,1012.9,46.0,302.0,0.7,shunyi,2017-02-04 10:00:00,306.0,,138.0,3.3,38.0,60.0,4.5,1013.3,41.0,201.0,0.3,tongzhou,2017-02-04 10:00:00,408.0,,136.0,3.6,34.0,65.0,3.5,1014.5,50.0,159.0,0.7
daxing,2017-02-04 11:00:00,418.0,462.0,114.0,0.4,33.0,73.0,4.0,1013.2,52.0,242.0,2.1,fangshan,2017-02-04 11:00:00,487.0,506.0,152.0,4.5,16.0,77.0,3.4,1012.0,48.0,229.0,1.9,huairou,2017-02-04 11:00:00,297.0,341.0,110.0,3.7,32.0,36.0,1.4,1008.4,45.0,316.0,2.0,mentougou,2017-02-04 11:00:00,22.0,,16.0,0.1,86.0,4.0,7.0,1007.4,30.0,327.0,2.6,miyun,2017-02-04 11:00:00,274.0,341.0,75.0,2.8,65.0,37.0,-0.7,1009.1,49.0,90.0,0.9,pingchang,2017-02-04 11:00:00,15.0,,23.0,0.6,67.0,8.0,7.0,1008.9,28.0,341.0,2.5,pinggu,2017-02-04 11:00:00,373.0,,99.0,3.3,58.0,56.0,0.6,1013.9,53.0,89.0,1.6,shunyi,2017-02-04 11:00:00,320.0,,128.0,3.5,37.0,62.0,3.2,1014.2,46.0,12.0,0.9,tongzhou,2017-02-04 11:00:00,443.0,,149.0,4.1,21.0,75.0,2.1,1015.2,56.0,220.0,1.3
daxing,2017-02-04 12:00:00,438.0,481.0,128.0,4.2,17.0,66.0,3.5,1013.7,53.0,258.0,2.3,fangshan,2017-02-04 12:00:00,492.0,523.0,144.0,5.6,13.0,66.0,1.9,1012.6,54.0,215.0,2.6,huairou,2017-02-04 12:00:00,304.0,346.0,84.0,3.5,43.0,29.0,2.7,1009.1,39.0,340.0,1.7,mentougou,2017-02-04 12:00:00,20.0,,14.0,0.1,85.0,5.0,6.6,1008.0,29.0,302.0,2.5,miyun,2017-02-04 12:00:00,244.0,346.0,56.0,2.5,70.0,27.0,-2.4,1009.8,54.0,87.0,1.4,pingchang,2017-02-04 12:00:00,15.0,,22.0,0.5,69.0,6.0,6.5,1009.9,23.0,340.0,2.7,pinggu,2017-02-04 12:00:00,432.0,449.0,142.0,4.5,18.0,63.0,-1.7,1014.2,58.0,117.0,1.4,shunyi,2017-02-04 12:00:00,241.0,,116.0,2.8,23.0,45.0,5.2,1014.8,33.0,319.0,1.8,tongzhou,2017-02-04 12:00:00,423.0,,155.0,4.1,9.0,73.0,2.0,1015.6,57.0,262.0,1.7
daxing,2017-02-04 13:00:00,458.0,512.0,135.0,4.5,7.0,58.0,2.4,1014.5,58.0,255.0,1.6,fangshan,2017-02-04 13:00:00,418.0,,113.0,3.7,25.0,62.0,0.0,1013.3,60.0,20.0,1.3,huairou,2017-02-04 13:00:00,201.0,228.0,60.0,2.1,47.0,22.0,3.3,1009.9,35.0,351.0,1.0,mentougou,2017-02-04 13:00:00,18.0,,19.0,0.1,79.0,9.0,5.5,1008.8,31.0,313.0,2.8,miyun,2017-02-04 13:00:00,139.0,228.0,36.0,1.4,67.0,16.0,-3.1,1010.5,55.0,69.0,0.9,pingchang,2017-02-04 13:00:00,8.0,11.0,15.0,0.5,75.0,5.0,6.0,1010.5,26.0,346.0,3.0,pinggu,2017-02-04 13:00:00,493.0,,120.0,5.1,15.0,43.0,-2.7,1014.8,63.0,222.0,0.8,shunyi,2017-02-04 13:00:00,220.0,,97.0,2.8,33.0,43.0,3.4,1015.7,38.0,297.0,1.1,tongzhou,2017-02-04 13:00:00,116.0,,50.0,1.1,56.0,20.0,2.8,1016.3,42.0,307.0,2.4
daxing,2017-02-04 14:00:00,425.0,,108.0,3.7,13.0,45.0,-1.0,1014.9,74.0,217.0,0.8,fangshan,2017-02-04 14:00:00,311.0,422.0,100.0,3.2,21.0,43.0,-0.8,1013.8,60.0,106.0,1.3,huairou,2017-02-04 14:00:00,74.0,,46.0,1.5,38.0,13.0,3.3,1010.4,34.0,203.0,1.0,mentougou,2017-02-04 14:00:00,19.0,,22.0,0.2,77.0,11.0,4.5,1009.2,32.0,321.0,1.2,miyun,2017-02-04 14:00:00,42.0,,27.0,0.8,60.0,11.0,0.1,1011.1,35.0,141.0,0.5,pingchang,2017-02-04 14:00:00,10.0,,13.0,0.5,74.0,5.0,5.1,1010.8,30.0,313.0,1.5,pinggu,2017-02-04 14:00:00,311.0,,73.0,3.4,39.0,43.0,-1.6,1015.3,59.0,242.0,1.7,shunyi,2017-02-04 14:00:00,166.0,,57.0,1.9,59.0,29.0,2.4,1016.1,42.0,318.0,1.2,tongzhou,2017-02-04 14:00:00,14.0,,27.0,0.5,67.0,7.0,3.8,1016.8,34.0,318.0,2.2
daxing,2017-02-04 15:00:00,29.0,,30.0,0.6,54.0,12.0,-2.0,1015.2,76.0,331.0,0.6,fangshan,2017-02-04 15:00:00,423.0,,114.0,4.1,8.0,34.0,2.3,1013.9,39.0,90.0,1.6,huairou,2017-02-04 15:00:00,61.0,,40.0,1.1,39.0,9.0,1.5,1010.5,37.0,214.0,1.5,mentougou,2017-02-04 15:00:00,18.0,,20.0,0.2,76.0,8.0,2.2,1009.5,39.0,74.0,0.3,miyun,2017-02-04 15:00:00,35.0,,23.0,0.7,59.0,5.0,-2.9,1011.2,45.0,90.0,1.1,pingchang,2017-02-04 15:00:00,21.0,21.0,26.0,0.9,59.0,10.0,2.9,1010.9,36.0,7.0,1.2,pinggu,2017-02-04 15:00:00,80.0,,25.0,1.2,63.0,18.0,4.6,1015.6,30.0,351.0,3.7,shunyi,2017-02-04 15:00:00,49.0,,21.0,0.8,78.0,10.0,-1.5,1016.4,58.0,999017.0,0.1,tongzhou,2017-02-04 15:00:00,14.0,,37.0,0.5,55.0,9.0,2.6,1017.4,38.0,324.0,2.7
daxing,2017-02-04 16:00:00,15.0,,32.0,0.5,49.0,10.0,-1.1,1015.1,52.0,10.0,1.0,fangshan,2017-02-04 16:00:00,423.0,,115.0,4.3,5.0,27.0,-1.8,1014.1,60.0,312.0,1.0,huairou,2017-02-04 16:00:00,45.0,,29.0,0.8,42.0,7.0,0.7,1010.6,41.0,318.0,1.1,mentougou,2017-02-04 16:00:00,16.0,18.0,40.0,0.3,56.0,9.0,-0.9,1009.6,49.0,231.0,0.9,miyun,2017-02-04 16:00:00,26.0,,17.0,0.5,58.0,5.0,-4.2,1011.2,52.0,121.0,0.7,pingchang,2017-02-04 16:00:00,22.0,,37.0,0.8,44.0,11.0,0.1,1011.0,43.0,331.0,1.6,pinggu,2017-02-04 16:00:00,30.0,,14.0,0.8,70.0,11.0,3.5,1015.7,32.0,335.0,2.5,shunyi,2017-02-04 16:00:00,37.0,,27.0,0.9,66.0,11.0,-2.7,1016.5,63.0,37.0,0.8,tongzhou,2017-02-04 16:00:00,19.0,,43.0,0.7,49.0,9.0,1.3,1017.2,43.0,17.0,1.5
daxing,2017-02-04 17:00:00,10.0,,44.0,,35.0,,-0.9,1015.4,49.0,246.0,0.7,fangshan,2017-02-04 17:00:00,428.0,433.0,109.0,5.9,4.0,21.0,-3.6,1014.2,69.0,1.0,1.0,huairou,2017-02-04 17:00:00,29.0,,15.0,0.1,60.0,6.0,-1.4,1010.7,45.0,319.0,2.7,mentougou,2017-02-04 17:00:00,18.0,,38.0,0.5,52.0,12.0,-0.9,1009.7,52.0,280.0,1.9,miyun,2017-02-04 17:00:00,19.0,,10.0,0.6,70.0,4.0,-4.8,1011.3,56.0,148.0,0.8,pingchang,2017-02-04 17:00:00,19.0,,20.0,0.6,61.0,11.0,2.6,1011.0,39.0,27.0,1.9,pinggu,2017-02-04 17:00:00,29.0,,14.0,0.9,68.0,11.0,0.4,1015.7,40.0,262.0,1.4,shunyi,2017-02-04 17:00:00,29.0,,28.0,0.1,63.0,11.0,-3.1,1016.6,67.0,101.0,0.4,tongzhou,2017-02-04 17:00:00,22.0,,52.0,0.9,37.0,12.0,0.8,1017.4,40.0,333.0,1.8
daxing,2017-02-04 18:00:00,14.0,,42.0,9.6,36.0,19.0,-3.3,1015.7,61.0,179.0,0.8,fangshan,2017-02-04 18:00:00,398.0,,105.0,5.5,4.0,21.0,-4.5,1014.5,73.0,3.0,1.0,huairou,2017-02-04 18:00:00,16.0,,8.0,0.7,63.0,5.0,-1.4,1010.8,47.0,305.0,2.2,mentougou,2017-02-04 18:00:00,16.0,18.0,36.0,0.5,50.0,13.0,-1.4,1010.1,55.0,277.0,2.0,miyun,2017-02-04 18:00:00,12.0,,7.0,0.5,72.0,3.0,-5.8,1011.6,61.0,117.0,0.5,pingchang,2017-02-04 18:00:00,20.0,23.0,22.0,0.6,55.0,11.0,0.5,1011.4,44.0,350.0,1.3,pinggu,2017-02-04 18:00:00,20.0,,11.0,0.6,69.0,7.0,-0.3,1016.2,41.0,258.0,1.3,shunyi,2017-02-04 18:00:00,61.0,,55.0,0.2,30.0,15.0,-3.6,1016.8,60.0,308.0,0.8,tongzhou,2017-02-04 18:00:00,20.0,,36.0,0.7,53.0,12.0,0.7,1017.7,43.0,312.0,2.0
daxing,2017-02-04 19:00:00,21.0,,49.0,1.2,,16.0,-4.2,1016.1,66.0,66.0,1.0,fangshan,2017-02-04 19:00:00,306.0,,97.0,4.3,5.0,22.0,-1.0,1014.8,53.0,9.0,2.8,huairou,2017-02-04 19:00:00,11.0,,7.0,0.7,65.0,5.0,-1.9,1011.2,51.0,302.0,3.4,mentougou,2017-02-04 19:00:00,21.0,,38.0,0.8,38.0,12.0,1.9,1010.4,40.0,307.0,2.9,miyun,2017-02-04 19:00:00,9.0,,6.0,0.4,71.0,3.0,-6.4,1011.9,64.0,108.0,1.5,pingchang,2017-02-04 19:00:00,21.0,25.0,28.0,0.9,47.0,11.0,1.1,1012.0,42.0,346.0,1.6,pinggu,2017-02-04 19:00:00,16.0,,7.0,0.4,74.0,6.0,-4.9,1016.5,60.0,306.0,1.4,shunyi,2017-02-04 19:00:00,77.0,,63.0,2.4,17.0,15.0,-0.3,1017.1,44.0,295.0,2.2,tongzhou,2017-02-04 19:00:00,16.0,,28.0,0.7,60.0,10.0,-1.4,1018.0,61.0,301.0,2.6
daxing,2017-02-04 20:00:00,16.0,,,0.1,24.0,19.0,-4.4,1016.3,66.0,66.0,0.7,fangshan,2017-02-04 20:00:00,191.0,,80.0,0.3,12.0,23.0,2.3,1015.1,39.0,348.0,4.3,huairou,2017-02-04 20:00:00,12.0,,37.0,0.7,25.0,5.0,-0.9,1011.6,44.0,156.0,2.3,mentougou,2017-02-04 20:00:00,12.0,,10.0,0.3,,3.0,4.0,1010.8,30.0,302.0,3.8,miyun,2017-02-04 20:00:00,10.0,,21.0,0.4,50.0,3.0,-5.4,1012.3,63.0,99.0,0.9,pingchang,2017-02-04 20:00:00,22.0,28.0,25.0,0.8,48.0,13.0,0.7,1012.3,43.0,333.0,2.1,pinggu,2017-02-04 20:00:00,15.0,,8.0,0.5,72.0,7.0,-5.0,1016.8,61.0,330.0,1.8,shunyi,2017-02-04 20:00:00,38.0,,47.0,1.5,36.0,14.0,1.0,1017.7,40.0,329.0,1.6,tongzhou,2017-02-04 20:00:00,9.0,,19.0,0.5,69.0,7.0,0.8,1018.4,44.0,16.0,1.7
daxing,2017-02-04 21:00:00,15.0,,27.0,0.5,45.0,14.0,-4.1,1016.5,61.0,95.0,1.7,fangshan,2017-02-04 21:00:00,10.0,,6.0,0.3,72.0,9.0,4.2,1015.2,26.0,346.0,6.1,huairou,2017-02-04 21:00:00,16.0,,28.0,0.8,39.0,6.0,-1.7,1012.3,48.0,42.0,1.1,mentougou,2017-02-04 21:00:00,8.0,,8.0,0.3,75.0,2.0,3.5,1010.9,28.0,14.0,3.8,miyun,2017-02-04 21:00:00,13.0,13.0,18.0,0.5,55.0,10.0,-5.2,1012.9,61.0,124.0,1.9,pingchang,2017-02-04 21:00:00,22.0,,28.0,0.9,41.0,15.0,0.5,1012.7,38.0,15.0,1.6,pinggu,2017-02-04 21:00:00,17.0,,8.0,0.4,72.0,6.0,-5.1,1017.5,60.0,3.0,0.6,shunyi,2017-02-04 21:00:00,17.0,,26.0,0.1,55.0,9.0,-1.2,1018.1,46.0,294.0,1.3,tongzhou,2017-02-04 21:00:00,13.0,,21.0,0.5,64.0,10.0,2.0,1018.8,39.0,305.0,3.5
daxing,2017-02-04 22:00:00,8.0,,14.0,0.3,57.0,4.0,0.3,1016.5,46.0,80.0,2.8,fangshan,2017-02-04 22:00:00,6.0,,5.0,0.3,77.0,2.0,3.7,1014.8,25.0,328.0,6.2,huairou,2017-02-04 22:00:00,16.0,,42.0,0.1,23.0,7.0,-2.8,1011.8,51.0,317.0,1.1,mentougou,2017-02-04 22:00:00,5.0,,8.0,0.3,76.0,2.0,3.4,1010.4,27.0,296.0,7.0,miyun,2017-02-04 22:00:00,12.0,,26.0,0.6,46.0,27.0,-7.7,1012.4,67.0,91.0,1.3,pingchang,2017-02-04 22:00:00,17.0,22.0,24.0,0.7,46.0,13.0,1.2,1012.5,32.0,355.0,2.9,pinggu,2017-02-04 22:00:00,14.0,,7.0,0.4,73.0,5.0,-3.2,1017.1,54.0,243.0,0.7,shunyi,2017-02-04 22:00:00,10.0,,20.0,0.8,61.0,7.0,-0.5,1017.7,37.0,307.0,1.1,tongzhou,2017-02-04 22:00:00,14.0,,22.0,0.5,57.0,7.0,1.5,1018.6,38.0,334.0,2.0
daxing,2017-02-04 23:00:00,15.0,,66.0,1.1,8.0,18.0,-0.8,1017.2,47.0,322.0,0.9,fangshan,2017-02-04 23:00:00,8.0,,8.0,0.3,78.0,2.0,2.1,1015.9,25.0,37.0,2.6,huairou,2017-02-04 23:00:00,14.0,19.0,49.0,0.1,10.0,6.0,-4.0,1012.4,56.0,2.0,1.2,mentougou,2017-02-04 23:00:00,7.0,,20.0,0.3,67.0,3.0,2.8,1011.4,25.0,284.0,5.0,miyun,2017-02-04 23:00:00,11.0,19.0,28.0,0.6,39.0,10.0,-7.7,1013.1,66.0,68.0,1.2,pingchang,2017-02-04 23:00:00,14.0,20.0,24.0,0.7,49.0,11.0,1.2,1013.4,27.0,309.0,4.6,pinggu,2017-02-04 23:00:00,12.0,,12.0,0.3,67.0,4.0,-1.7,1017.8,43.0,272.0,1.9,shunyi,2017-02-04 23:00:00,10.0,,26.0,0.7,54.0,14.0,-2.0,1018.4,45.0,33.0,0.8,tongzhou,2017-02-04 23:00:00,15.0,,24.0,0.5,54.0,6.0,-2.1,1019.5,52.0,118.0,0.5
daxing,2017-02-05 00:00:00,19.0,,75.0,1.2,4.0,20.0,-1.4,1018.1,47.0,22.0,0.8,fangshan,2017-02-05 00:00:00,6.0,,20.0,0.3,69.0,7.0,2.2,1016.8,24.0,39.0,2.8,huairou,2017-02-05 00:00:00,19.0,30.0,60.0,1.3,2.0,5.0,-4.5,1013.3,56.0,210.0,1.0,mentougou,2017-02-05 00:00:00,8.0,9.0,13.0,0.3,76.0,3.0,3.1,1012.3,22.0,298.0,4.1,miyun,2017-02-05 00:00:00,13.0,30.0,33.0,0.7,33.0,4.0,-3.6,1013.7,52.0,151.0,1.7,pingchang,2017-02-05 00:00:00,13.0,21.0,23.0,0.7,49.0,12.0,1.1,1013.9,27.0,320.0,4.1,pinggu,2017-02-05 00:00:00,17.0,,21.0,0.4,58.0,6.0,-1.7,1018.3,44.0,277.0,1.6,shunyi,2017-02-05 00:00:00,9.0,,26.0,0.5,54.0,14.0,-2.4,1019.3,46.0,303.0,0.4,tongzhou,2017-02-05 00:00:00,7.0,8.0,23.0,0.5,60.0,6.0,-0.5,1020.3,41.0,311.0,1.8
daxing,2017-02-05 01:00:00,24.0,,63.0,0.9,16.0,14.0,3.6,1018.5,29.0,3.0,1.1,fangshan,2017-02-05 01:00:00,7.0,,30.0,0.3,61.0,26.0,4.9,1017.4,20.0,75.0,1.7,huairou,2017-02-05 01:00:00,28.0,39.0,61.0,1.3,2.0,9.0,0.8,1013.9,41.0,113.0,1.0,mentougou,2017-02-05 01:00:00,9.0,,9.0,0.3,81.0,2.0,4.3,1012.9,20.0,324.0,4.2,miyun,2017-02-05 01:00:00,20.0,46.0,46.0,0.9,23.0,10.0,2.2,1014.5,32.0,68.0,0.6,pingchang,2017-02-05 01:00:00,16.0,17.0,25.0,0.7,48.0,14.0,3.0,1014.5,23.0,309.0,5.1,pinggu,2017-02-05 01:00:00,24.0,,21.0,0.7,59.0,12.0,2.1,1019.1,31.0,282.0,2.7,shunyi,2017-02-05 01:00:00,9.0,10.0,23.0,0.5,58.0,14.0,3.0,1019.9,29.0,11.0,0.5,tongzhou,2017-02-05 01:00:00,8.0,16.0,23.0,0.6,61.0,11.0,3.2,1020.9,26.0,321.0,3.8
daxing,2017-02-05 02:00:00,6.0,,26.0,0.4,55.0,4.0,5.9,1018.1,20.0,355.0,3.7,fangshan,2017-02-05 02:00:00,3.0,,14.0,0.2,80.0,2.0,6.7,1017.0,15.0,23.0,3.7,huairou,2017-02-05 02:00:00,32.0,,54.0,0.1,25.0,11.0,4.6,1013.9,25.0,129.0,2.1,mentougou,2017-02-05 02:00:00,3.0,12.0,7.0,0.3,87.0,2.0,5.6,1012.8,17.0,310.0,5.6,miyun,2017-02-05 02:00:00,18.0,,30.0,0.6,49.0,6.0,4.2,1014.7,24.0,62.0,2.5,pingchang,2017-02-05 02:00:00,9.0,26.0,21.0,0.5,53.0,9.0,4.3,1014.1,20.0,296.0,6.7,pinggu,2017-02-05 02:00:00,23.0,,9.0,0.4,72.0,5.0,4.7,1019.1,23.0,314.0,3.1,shunyi,2017-02-05 02:00:00,11.0,,18.0,0.5,65.0,7.0,4.6,1019.9,19.0,307.0,5.6,tongzhou,2017-02-05 02:00:00,8.0,23.0,16.0,0.5,70.0,8.0,4.6,1020.8,22.0,328.0,5.3
daxing,2017-02-05 03:00:00,7.0,,14.0,0.3,69.0,2.0,7.3,1017.9,15.0,350.0,3.7,fangshan,2017-02-05 03:00:00,5.0,,14.0,0.2,84.0,9.0,7.6,1016.4,13.0,10.0,6.6,huairou,2017-02-05 03:00:00,25.0,43.0,27.0,0.7,61.0,7.0,6.1,1013.6,20.0,117.0,2.5,mentougou,2017-02-05 03:00:00,6.0,,7.0,0.2,90.0,2.0,6.7,1012.7,15.0,304.0,5.8,miyun,2017-02-05 03:00:00,17.0,26.0,16.0,0.4,68.0,4.0,4.9,1014.6,21.0,45.0,3.5,pingchang,2017-02-05 03:00:00,12.0,19.0,20.0,0.5,59.0,8.0,6.0,1014.2,17.0,291.0,4.1,pinggu,2017-02-05 03:00:00,14.0,,5.0,0.3,80.0,2.0,5.8,1019.2,19.0,311.0,3.9,shunyi,2017-02-05 03:00:00,6.0,,8.0,0.3,83.0,3.0,5.9,1019.6,17.0,304.0,4.5,tongzhou,2017-02-05 03:00:00,4.0,12.0,13.0,0.4,78.0,5.0,6.1,1020.6,17.0,317.0,6.2
daxing,2017-02-05 04:00:00,11.0,,12.0,0.2,74.0,2.0,8.3,1017.5,15.0,332.0,4.7,fangshan,2017-02-05 04:00:00,5.0,,10.0,0.2,89.0,2.0,8.8,1016.1,12.0,4.0,7.5,huairou,2017-02-05 04:00:00,12.0,,11.0,0.3,83.0,3.0,6.8,1012.9,16.0,126.0,2.8,mentougou,2017-02-05 04:00:00,7.0,9.0,8.0,0.2,93.0,2.0,7.8,1012.0,14.0,291.0,3.8,miyun,2017-02-05 04:00:00,8.0,,8.0,0.2,81.0,2.0,6.2,1013.7,17.0,47.0,2.8,pingchang,2017-02-05 04:00:00,9.0,20.0,17.0,0.4,66.0,6.0,7.4,1013.4,15.0,304.0,2.7,pinggu,2017-02-05 04:00:00,16.0,,5.0,0.2,84.0,2.0,6.3,1018.4,16.0,303.0,4.6,shunyi,2017-02-05 04:00:00,7.0,,7.0,0.3,90.0,2.0,7.0,1018.8,14.0,302.0,5.1,tongzhou,2017-02-05 04:00:00,7.0,,12.0,0.4,86.0,4.0,7.0,1020.1,16.0,320.0,6.4
daxing,2017-02-05 05:00:00,6.0,,10.0,0.2,79.0,2.0,8.7,1016.6,14.0,46.0,4.2,fangshan,2017-02-05 05:00:00,8.0,,8.0,0.2,93.0,2.0,8.9,1015.2,11.0,9.0,6.2,huairou,2017-02-05 05:00:00,4.0,,8.0,0.2,90.0,2.0,8.2,1011.8,14.0,157.0,3.5,mentougou,2017-02-05 05:00:00,6.0,,10.0,0.1,95.0,2.0,8.3,1011.0,13.0,282.0,4.4,miyun,2017-02-05 05:00:00,4.0,,6.0,0.2,86.0,2.0,7.3,1012.8,15.0,38.0,3.2,pingchang,2017-02-05 05:00:00,11.0,13.0,14.0,0.4,71.0,6.0,7.8,1012.2,15.0,290.0,4.0,pinggu,2017-02-05 05:00:00,6.0,,5.0,0.1,86.0,2.0,7.5,1017.7,15.0,330.0,4.9,shunyi,2017-02-05 05:00:00,3.0,,7.0,0.3,91.0,3.0,8.1,1017.8,14.0,11.0,3.1,tongzhou,2017-02-05 05:00:00,12.0,,11.0,0.3,89.0,3.0,8.2,1019.2,14.0,315.0,5.4
